container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_15030,v2_volatility,v3_cpu_std,-0.002926168948634178,-0.0051769527388740855,-0.022664420452315426,-0.011184115965858332,-0.008557097626392896,-0.000124517827601478,-0.0002202958612287087,0.01945568473405218,0.005763892985207519,0.007024736170014714,0.00047756318348465224
c_15035,v2_volatility,v3_cpu_std,-0.00025033752435395934,0.00019589268388443826,-2.7290435145535596,-0.00025033752435395934,0.00019589268388443826,-0.0010013500974158374,0.000783570735537753,-0.2908162744675667,-0.003883199957495531,-0.0024479432493646246,-4.133304161184796e-05
c_15072,v2_volatility,v3_cpu_std,0.011901866287105767,0.003787496992604389,0.13914905912653097,-0.012944973254988668,-0.014524317592957914,0.000870868264910174,0.00027713392628817,0.006985574516430393,-0.0031660323360189757,0.0060760202233085675,0.0004446831575850741
c_15179,v2_volatility,v3_cpu_std,0.07833754785811609,0.07797155010956436,0.9813704053964898,-0.0001006639444638413,-0.03932217375532687,0.0032193512818403935,0.0032043102784752447,-0.053420492338966424,-0.10290841284623542,0.016638446611413837,0.0053223550083182115
c_15235,v2_volatility,v3_cpu_std,-0.0035673613910964797,-0.0028897207560540927,-0.027882065471279027,0.05314624820104141,0.049101748163958625,-9.147080489990689e-05,-7.409540400139109e-05,0.015280459417068543,0.004034237871377577,0.010643338035508328,0.00207894487331922
c_15282,v2_volatility,v3_cpu_std,0.0015657346500576041,0.0013979265726648538,0.1339528847163578,0.005663760359311709,0.0032594574310810254,0.0007828673250287466,0.0006989632863324546,-0.07500245034257116,-0.006914057019124842,-0.0015039965133554142,-0.00012633449602790438
c_15420,v2_volatility,v3_cpu_std,0.014060872879734232,0.01752336479917349,0.4355088771308857,0.0260831686318852,0.027018825536133217,0.0018747830506312124,0.002336448639889799,-0.2405710482107791,-0.0200765522831845,-0.005738544323415237,-0.0004295502501438608
c_15446,v2_volatility,v3_cpu_std,-0.0004022743599540468,0.0017918307328709804,-17.35575151136254,-0.0004022743599540468,0.0017918307328709804,-8.045487199080659e-05,0.0003583661465741961,-0.10730185768961482,-0.007824061767112367,0.006303460082225033,0.0004968788922336246
c_15486,v2_volatility,v3_cpu_std,0.0005820741190440959,0.004019037668308467,-0.08933188303952377,0.016075123502741873,0.01370147031587865,0.00011641482380883583,0.0008038075336616879,-0.022384809527037197,-0.006705058983920598,-0.0046972469919045225,-2.993841304405867e-05
c_15527,v2_volatility,v3_cpu_std,0.0028178852791809206,0.012293908453109736,-0.004635515581068006,0.0177595400047732,0.02613159994580272,6.0599683423256945e-05,0.0002643851280238474,0.0405018684186028,-0.006743072378542436,0.02021650122725538,0.0010557279913760778
c_15555,v2_volatility,v3_cpu_std,-0.003480933039933687,-0.005760736812329137,-37.05299225036288,0.008130099655211165,0.00979689242373949,-0.0006961866079867596,-0.001152147362465883,0.106645027359181,0.006495738219972735,-0.007322289688721423,-0.00027192683912535343
c_15570,v2_volatility,v3_cpu_std,0.005409636162257314,0.015554473298113436,0.008612799763813683,0.025274300835166352,0.03836582397215671,0.00021638544649029562,0.0006221789319245455,-0.049860684948947236,-0.039338161348961176,0.07600176265145242,0.030124673789453344
c_15604,v2_volatility,v3_cpu_std,0.004551773820112182,0.00491924409246125,0.20979760507026057,0.005979819744243331,0.006544466072534227,0.001517257940037403,0.0016397480308205648,-0.13354137076321024,-0.005846794782818687,-0.004258723276003452,-9.199862341690884e-05
c_15616,v2_volatility,v3_cpu_std,0.01648601248977588,0.017919535168176237,0.2247667764262129,0.020097145790600734,0.021908767817579555,0.0007850482137988571,0.0008533111984845854,-0.1324428997808551,-0.036502840138532555,0.008999746296012436,0.0006789008894064833
c_15630,v2_volatility,v3_cpu_std,-0.013595736026924987,-0.011613944644700558,-0.16664208969084449,-0.024391133829744338,-0.020614102904601417,-0.0012359760024477362,-0.00105581314951822,0.1814083548988924,0.024525653773387335,0.02085826297243042,0.0007628008429961901
c_15640,v2_volatility,v3_cpu_std,-0.06308469555926255,-0.03976855996735473,-1.9358890223714411,-0.024994651088491082,-0.0187238664898004,-0.001287442766515573,-0.0008116032646398874,0.08061340036195269,0.011909558602651305,0.008674429551705998,0.0011201400870158216
c_15642,v2_volatility,v3_cpu_std,0.0031860751946040655,0.001870223622827627,0.07112144783532237,-0.010434198224067881,-0.011427462512147435,0.0004551535992291522,0.00026717480326110543,-0.11939147645772442,-0.006686902275078288,0.03158878729007273,0.0032060334284900347
c_15647,v2_volatility,v3_cpu_std,0.007666570953082985,0.007068606945867195,0.14601286465705243,-0.0509154292289169,-0.04988638262790279,0.0004646406638232209,0.000428400420961636,0.06792497996287697,-0.013837241960347635,0.007724146968904624,0.0010040373642636853
c_15794,v2_volatility,v3_cpu_std,-0.0028318239350604985,-0.002261246345645968,-28.318239350605012,-0.0028318239350604985,-0.002261246345645968,-0.001213638829311645,-0.0009691055767054157,-0.017482905786963113,0.8816936826725792,0.07078077088161339,0.021572156927423577
c_15856,v2_volatility,v3_cpu_std,-0.0050687988250709415,-0.0027028469958549906,-0.37381182086786424,-0.007069113112359915,-0.0021285417827672237,-0.001126399738904632,-0.0006006326657455596,0.005953276273044317,0.00763041290083355,0.025120198337790334,0.0019927605633454862
c_16008,v2_volatility,v3_cpu_std,-0.009616362322361738,-0.023306053820929762,0.00859875853585379,-0.026430847990155826,-0.03160630027194067,-0.0002465733928810887,-0.0005975911236135167,0.09762905733138616,0.013589855984301291,0.005076721119414915,4.5293435193402015e-05
c_16048,v2_volatility,v3_cpu_std,-0.0005378018869728329,-0.007629333776165481,0.09740942389062113,-0.03392467910834096,-0.023432449884850826,-1.4535186134409517e-05,-0.00020619821016665263,-0.05283135541211956,0.004305707224650623,0.009596217103313993,0.0013703584581476812
